site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p90	p95	p99
054041665	0912	20110912	20110912	1	152.00		152.00	152.00											152.00									
054041665	0913	20110913	20110913	1	147.00		147.00	147.00											147.00									
054041665	0914	20110914	20110914	1	141.00		141.00	141.00											141.00									
054041665	0915	20110915	20110915	1	136.00		136.00	136.00											136.00									
054041665	0916	20110916	20110916	1	132.00		132.00	132.00											132.00									
054041665	0917	20110917	20110917	1	138.00		138.00	138.00											138.00									
054041665	0918	20110918	20110918	1	164.00		164.00	164.00											164.00									
054041665	0919	20110919	20110919	1	218.00		218.00	218.00											218.00									
054041665	0920	20110920	20110920	1	273.00		273.00	273.00											273.00									
054041665	0921	20110921	20110921	1	277.00		277.00	277.00											277.00									
054041665	0922	20110922	20110922	1	219.00		219.00	219.00											219.00									
054041665	0923	20110923	20110923	1	176.00		176.00	176.00											176.00									
054041665	0924	20110924	20110924	1	171.00		171.00	171.00											171.00									
054041665	0925	20110925	20110925	1	171.00		171.00	171.00											171.00									
054041665	0926	20110926	20110926	1	255.00		255.00	255.00											255.00									
054041665	0927	20110927	20110927	1	417.00		417.00	417.00											417.00									
054041665	0928	20110928	20110928	1	400.00		400.00	400.00											400.00									
054041665	0929	20110929	20110929	1	271.00		271.00	271.00											271.00									
054041665	0930	20110930	20110930	1	232.00		232.00	232.00											232.00									
